,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
832,648,316,610,35,611,674,253,505,399,19,656,452,44,59,629,0,646,255,42,162,603,233,387,407,39,18,87,200,653,389,357,168,535,612,185,593,635,561,219,409
833,961,0,35,253,1098,973,978,785,534,629,914,1007,943,399,635,796,32,871,59,878,656,913,873,1073,189,255,948,513,864,953,1010,305,966,984,674,782,951,1134,791,425
834,656,505,59,35,416,0,674,253,42,44,399,692,452,68,87,629,18,19,39,491,255,387,1021,196,535,357,407,703,162,686,1055,561,448,603,851,409,593,804,126,631
835,792,35,0,674,42,399,656,785,387,19,491,703,758,505,827,629,389,631,255,826,323,745,1051,991,794,534,357,189,851,834,603,553,852,878,853,536,778,867,583,707
836,516,836,35,822,253,0,19,399,534,674,656,561,59,219,629,603,126,852,452,703,877,635,505,631,44,593,826,616,18,715,851,162,875,758,932,99,137,535,707,387
837,35,674,253,399,216,19,42,255,656,44,0,59,39,505,162,387,185,18,87,452,54,561,166,629,126,99,37,535,357,219,409,180,491,407,389,323,305,603,631,168
838,31,35,674,19,44,162,505,22,24,59,262,42,117,399,211,39,54,253,126,66,196,72,14,656,663,168,0,87,30,387,151,18,147,448,180,185,255,21,220,389
839,505,448,35,434,656,452,87,674,42,796,399,253,44,59,39,0,387,535,255,19,629,18,407,491,162,357,686,409,561,631,603,416,653,305,703,323,1055,612,185,389
840,701,388,651,35,253,674,19,653,656,0,553,703,42,387,853,399,255,452,751,59,505,629,718,705,389,535,561,713,660,707,648,18,407,126,616,162,357,603,635,168
841,35,253,674,399,255,19,42,0,656,162,44,59,505,536,39,387,18,87,185,452,561,166,629,830,99,126,409,54,535,603,407,219,323,491,357,37,631,305,180,271
842,884,35,674,561,851,731,656,0,253,896,932,505,584,888,692,452,883,878,785,895,409,892,827,804,219,399,703,872,126,42,966,899,780,946,873,211,635,535,603,162
843,959,35,0,656,253,674,956,978,948,878,399,951,877,804,941,991,505,1010,921,942,932,973,827,940,869,1055,629,957,867,635,953,1021,851,1000,59,19,1007,875,255,387
844,253,255,35,399,323,19,42,0,674,162,44,18,224,387,505,39,59,339,656,398,87,225,218,99,405,452,16,95,388,185,166,219,126,491,357,409,389,561,75,535
845,656,1055,35,117,0,253,674,1171,505,59,44,399,869,629,42,1181,18,255,19,39,452,561,87,219,387,162,491,804,1077,535,703,851,1117,932,635,631,603,305,686,407
846,35,232,99,190,253,0,399,581,674,255,873,42,1010,19,162,44,656,655,505,452,494,948,1051,608,59,387,491,28,39,85,605,629,18,347,535,95,703,611,561,631
847,255,35,227,431,253,399,19,42,44,0,233,162,674,656,99,452,505,18,387,185,59,39,389,219,407,54,535,357,561,536,232,87,323,409,629,41,190,851,491,166
848,0,35,253,656,399,674,42,1077,59,44,255,1055,505,18,804,877,387,943,852,534,1098,631,452,561,1010,19,491,357,37,1117,851,629,799,932,162,87,13,39,731,612
849,655,35,656,674,452,44,505,253,399,0,42,653,387,703,19,407,612,162,255,491,629,535,646,643,593,39,663,581,705,603,59,737,851,686,731,48,718,513,357,87
850,35,674,233,253,399,19,42,0,255,44,656,59,505,39,387,162,185,847,18,452,87,54,561,166,491,126,629,407,357,409,99,219,323,603,653,535,37,180,227,41
851,42,35,44,830,253,0,357,18,656,399,505,59,19,452,39,37,255,387,162,185,270,674,54,407,87,491,166,535,48,629,612,126,102,323,305,703,41,603,238,128
852,448,35,87,39,399,656,505,629,452,253,42,44,59,674,409,387,18,0,19,255,491,416,162,535,262,357,472,686,107,561,534,529,740,612,339,603,323,653,425,407
853,593,629,35,726,59,656,253,0,674,505,44,19,635,42,399,39,612,535,452,255,87,561,126,534,305,408,387,18,648,932,703,643,715,409,491,603,956,357,607,162
854,674,656,35,686,692,0,253,505,399,65,44,629,59,42,452,703,19,255,387,561,39,18,162,751,535,631,87,663,635,851,731,804,491,603,357,653,185,407,740,1055
855,128,271,35,253,44,102,42,279,185,162,19,399,452,41,387,674,0,54,407,505,39,25,18,255,115,126,653,357,323,233,491,180,59,656,117,37,99,409,219,157
856,253,35,399,162,0,255,42,19,674,656,18,59,44,505,39,166,387,561,409,87,219,323,126,452,189,99,190,271,232,235,603,185,117,180,305,631,270,407,629,37
857,255,35,253,399,99,19,42,0,674,44,505,656,18,387,162,536,59,535,185,39,357,452,87,851,629,219,407,561,323,491,852,534,211,166,37,189,54,117,168,305
858,253,35,59,166,271,42,399,162,0,44,255,674,122,19,18,505,656,39,387,452,274,88,28,87,491,185,357,54,99,629,407,126,409,535,37,305,180,323,561,189
859,612,942,35,452,0,44,42,253,674,653,505,162,656,399,387,19,629,357,407,940,703,39,535,491,255,851,87,593,59,18,945,54,323,827,1055,1077,686,270,655,685
860,851,942,683,35,674,0,253,656,576,505,653,255,19,703,561,162,44,185,399,42,452,940,827,663,629,873,848,59,631,731,39,18,826,932,612,603,535,635,1077,740
861,630,35,674,631,653,253,656,19,629,634,452,59,505,534,0,635,643,162,126,654,185,561,407,623,678,44,39,621,660,655,780,878,683,42,54,612,593,647,235,718
862,35,42,255,387,674,253,399,44,19,0,656,505,59,39,162,740,18,452,185,357,87,398,629,407,99,535,491,37,54,166,725,561,323,409,305,126,603,752,389,703
863,35,399,674,253,42,19,0,255,656,224,505,59,44,39,387,162,87,18,185,452,561,491,166,629,99,603,409,54,37,126,357,407,534,535,448,189,305,219,631,852
864,1012,0,1010,35,452,54,674,1055,185,1051,59,656,44,1021,387,1077,117,1007,932,973,629,1032,726,948,39,18,253,1035,593,1053,19,1000,162,25,1047,407,255,1011,877,126
865,653,35,185,452,660,41,0,44,674,42,612,505,253,399,629,323,656,685,54,162,635,128,407,535,663,19,357,631,255,603,703,233,654,851,102,39,534,23,387,389
866,572,399,35,162,603,452,561,674,357,19,42,448,142,407,446,587,534,553,558,253,552,232,629,44,535,314,170,389,597,499,238,271,505,183,529,48,520,491,398,559
867,1108,0,1118,914,1138,1077,1129,1091,1159,42,1096,9,1131,1134,5,35,1010,1093,878,44,1145,991,1107,848,1047,1085,450,896,1074,995,827,1065,1075,561,1086,1119,900,973,989,323
868,409,35,561,253,19,399,44,219,383,387,505,452,162,59,87,389,42,0,117,357,674,656,39,448,535,407,425,255,271,235,233,18,500,491,21,705,126,631,180,190
869,399,656,35,491,0,253,726,674,505,59,42,183,44,629,387,990,452,255,39,87,19,18,162,407,534,357,703,561,932,535,593,1055,37,603,448,631,635,804,166,305
870,553,830,35,140,19,656,674,0,561,701,42,629,253,399,126,255,162,535,44,59,387,505,498,452,703,603,407,534,593,185,37,707,853,23,851,751,39,653,269,409
871,35,674,656,505,87,253,653,0,399,44,305,42,452,59,731,182,271,39,132,387,255,513,19,629,162,18,407,535,491,357,561,631,185,54,703,448,584,635,534,851
872,270,499,895,35,42,253,0,44,674,59,357,505,452,162,491,399,19,387,561,18,407,535,656,166,255,323,39,87,305,629,219,54,945,271,703,37,877,804,686,1055
873,973,0,35,19,656,44,1007,1021,253,1010,978,674,851,59,703,505,54,305,877,399,740,357,899,956,1051,981,1055,888,977,948,491,255,42,726,273,983,946,39,185,1077
874,185,35,534,41,703,407,19,42,452,674,23,44,253,707,25,0,399,505,656,653,54,553,162,262,646,710,255,387,39,690,128,59,357,208,37,491,87,535,629,561
875,117,631,35,115,132,607,253,162,19,674,44,399,599,0,42,59,505,406,39,452,219,255,18,656,21,409,185,54,387,561,87,389,126,407,535,147,653,168,629,357
876,852,189,157,35,0,253,868,399,674,806,42,255,849,44,59,19,656,162,387,505,305,18,37,39,877,452,534,99,407,185,851,629,323,603,491,841,635,54,128,535
877,253,35,584,399,162,0,255,674,42,19,656,59,18,505,44,39,387,561,166,87,603,452,409,219,323,629,99,407,189,126,305,631,534,271,190,232,491,270,235,902
878,469,59,35,656,18,505,452,44,674,19,0,726,491,87,629,399,253,357,535,39,407,692,54,561,387,255,475,42,932,603,126,37,635,877,450,643,498,713,448,230
879,659,35,674,656,253,663,19,48,629,535,851,233,654,665,44,500,646,703,505,499,357,643,648,731,54,713,494,878,873,587,59,853,660,407,561,514,0,227,653,705
880,461,35,674,399,59,472,656,19,830,629,408,0,434,416,491,505,42,389,129,531,44,452,877,387,534,262,692,603,62,54,233,895,516,255,282,68,190,273,253,39
881,239,10,1050,35,147,0,44,253,674,561,452,19,991,1117,235,1077,42,232,233,873,117,48,505,219,171,59,99,656,39,535,629,4,255,491,127,128,603,162,1073,399
882,561,35,409,253,674,0,656,19,399,219,505,162,705,452,255,553,42,87,500,535,59,491,117,39,357,44,603,629,851,631,703,552,932,707,18,233,499,946,593,516
883,399,255,35,505,99,253,674,0,42,656,44,19,510,59,387,452,162,491,39,87,18,535,407,357,629,561,534,409,448,185,536,603,323,305,54,631,703,166,653,304
884,452,407,35,180,553,505,44,19,222,42,253,674,357,162,59,656,387,185,399,0,39,491,255,54,87,561,18,535,653,409,233,612,305,126,629,389,128,323,271,37
885,491,13,35,152,0,1103,399,977,253,42,44,452,656,505,674,59,387,162,357,1051,407,19,39,255,1055,323,535,631,561,37,703,18,534,87,513,270,653,185,54,612
886,830,35,656,0,674,827,42,553,629,255,826,851,631,535,603,984,19,878,593,253,399,763,703,387,877,646,126,616,407,505,59,977,853,655,1055,780,461,873,740,782
887,35,399,674,253,219,19,42,0,255,656,505,59,44,339,39,387,112,87,162,18,185,452,561,409,491,407,535,54,629,99,166,117,357,37,631,126,448,603,305,389
888,399,35,255,44,162,253,99,42,0,674,19,505,147,656,387,718,39,59,536,452,778,18,87,357,185,491,407,535,405,629,409,37,531,54,166,561,219,323,631,703
889,561,117,35,21,500,19,253,282,155,284,219,162,409,42,674,44,255,59,0,505,399,656,87,18,180,39,452,185,126,271,54,705,147,631,629,535,387,357,389,118
890,35,674,253,399,19,42,255,656,44,0,59,505,39,387,162,185,18,87,452,54,561,166,126,629,99,37,535,603,357,409,491,180,407,305,323,663,219,1055,168,631
891,42,452,35,18,407,44,253,505,180,513,19,357,59,162,0,656,399,674,387,39,255,552,491,87,185,500,54,535,37,561,612,653,409,323,629,270,389,305,166,126
892,35,674,0,253,399,491,656,851,631,505,44,42,19,59,932,663,255,705,707,452,387,39,162,878,629,561,1117,703,18,185,948,535,87,1021,1055,731,603,653,635,54
893,315,35,132,253,32,399,219,42,674,39,320,87,44,185,407,180,182,631,23,648,0,656,216,271,274,387,282,103,389,19,117,505,450,54,337,235,603,561,409,406
894,399,35,253,64,0,674,42,695,495,505,19,656,44,59,255,387,162,185,491,470,87,39,18,409,452,561,158,389,407,36,603,534,1147,99,629,166,189,37,357,54
895,35,505,387,674,253,42,399,44,535,0,19,255,656,99,389,305,162,39,59,452,115,185,87,18,216,407,357,491,65,54,629,653,878,561,171,660,323,409,703,646
896,703,35,646,655,610,710,674,605,656,0,697,253,399,505,298,44,629,19,42,452,255,59,653,535,162,612,707,673,663,39,631,705,87,387,614,491,561,593,715,407
897,656,35,0,674,629,505,253,399,59,44,42,452,18,39,255,804,1055,87,703,387,491,561,535,686,448,932,357,635,851,655,631,19,603,1077,416,407,740,162,593,692
898,42,35,44,505,59,18,387,629,535,253,656,399,0,674,452,19,448,39,87,357,168,255,162,491,407,37,450,185,469,54,593,409,166,643,603,323,653,612,126,270
899,35,674,253,399,603,0,323,42,44,656,19,505,255,59,238,387,39,452,188,162,185,616,18,629,87,401,1098,407,535,491,561,54,653,631,166,676,126,37,305,357
900,656,35,529,0,674,505,629,253,399,59,44,42,452,39,18,255,87,387,491,703,804,448,561,1055,535,686,357,19,631,655,407,635,162,603,932,851,593,262,416,663
901,253,35,48,0,42,162,399,674,255,1169,19,1138,44,656,39,59,18,505,185,166,409,452,387,87,561,323,115,126,491,219,407,631,305,389,235,37,232,65,629,535
902,516,35,253,219,19,561,656,534,0,399,674,126,59,137,603,18,505,409,452,703,635,758,629,232,494,535,991,737,416,450,500,190,387,583,513,44,616,166,479,653
903,653,323,41,35,25,185,608,42,253,44,452,19,505,54,674,128,162,387,0,102,540,255,407,399,660,612,559,39,656,36,357,23,703,59,233,37,126,389,157,535
904,253,35,19,674,399,0,219,42,44,117,255,162,505,99,656,232,703,59,39,190,180,452,271,21,387,18,182,448,715,87,1077,409,718,407,561,211,707,629,535,185
905,132,35,607,878,869,1076,0,674,253,399,656,255,505,59,44,19,42,452,39,629,851,852,387,18,603,162,877,631,635,54,653,1055,1077,87,535,804,932,491,686,534
906,35,674,253,399,271,663,19,42,505,44,255,656,0,616,59,39,282,162,387,185,18,452,87,54,561,629,357,180,535,603,407,409,631,126,99,491,166,653,323,851
907,35,253,674,399,180,19,42,255,0,162,656,59,44,505,39,18,387,185,87,452,561,166,54,126,409,219,99,629,407,271,37,603,323,535,357,117,305,491,190,631
908,726,629,593,35,932,0,59,656,674,253,505,44,42,399,39,948,19,703,705,37,387,1077,452,755,877,635,491,305,87,603,469,18,804,740,731,1055,875,162,826,183
909,35,505,674,253,399,42,19,425,656,44,0,255,59,452,39,387,162,87,185,18,643,457,414,407,535,491,629,357,409,54,561,603,495,305,323,653,389,166,99,663
910,505,188,35,1033,253,656,44,42,674,452,399,59,0,255,87,19,387,39,535,407,491,18,162,357,1055,629,686,54,305,603,416,185,323,703,37,561,448,409,612,653
911,35,253,59,674,399,117,19,42,0,656,255,44,505,162,663,39,18,387,87,452,499,185,561,219,409,629,377,535,126,54,491,407,180,357,166,389,631,21,603,305
912,508,35,399,452,674,162,407,494,593,253,87,59,409,357,529,19,42,505,255,128,491,513,525,434,581,54,665,932,536,873,655,389,124,862,613,450,995,612,608,240
913,253,185,35,128,305,162,42,19,25,44,399,0,674,255,41,316,54,133,222,387,452,39,246,18,505,59,233,102,323,653,124,389,656,115,126,407,36,37,48,166
914,188,35,253,44,505,42,59,255,387,18,399,674,39,37,491,87,656,0,407,162,416,189,19,27,54,166,126,62,323,612,168,686,185,238,305,535,726,357,233,629
915,19,35,185,629,117,253,674,0,44,42,656,648,59,505,399,162,452,553,255,499,39,561,126,54,387,1073,18,87,1074,282,593,535,409,219,653,407,695,703,41,1055
916,0,399,35,1055,182,253,943,674,656,42,59,44,505,255,1077,18,387,19,491,87,39,534,162,631,561,452,852,603,143,629,37,357,1036,877,804,407,535,189,1010,305
917,399,35,59,185,117,253,21,42,19,211,514,0,674,44,255,505,162,656,87,18,39,405,387,452,85,219,54,491,409,126,407,629,561,357,389,41,37,653,115,128
918,853,1181,5,100,35,0,19,42,674,253,656,59,44,505,87,39,701,399,703,1077,162,452,1055,1117,18,561,491,851,535,629,387,255,126,305,612,407,940,1051,185,888
919,59,35,469,656,253,18,42,0,505,399,87,44,674,19,491,452,629,255,39,387,357,126,726,535,407,593,162,932,877,416,54,37,185,603,561,692,448,635,409,183
920,804,686,35,656,0,674,505,44,42,253,452,59,399,18,629,255,87,357,612,535,703,162,692,491,19,740,631,877,932,593,852,875,270,39,851,407,387,603,715,561
921,185,35,128,219,21,102,62,36,42,253,19,65,97,44,162,41,54,39,117,59,399,255,170,452,387,18,115,174,233,389,25,48,653,674,126,87,173,232,0,96
922,416,827,35,674,656,0,253,59,505,19,42,851,399,44,18,873,452,255,703,39,387,612,448,87,407,561,631,389,877,804,629,162,826,830,603,271,535,686,932,37
923,860,471,1182,35,253,452,44,674,629,19,491,42,425,581,216,561,59,718,499,851,270,387,705,357,407,873,162,535,653,531,505,409,0,475,469,147,472,399,128,385
924,0,35,18,852,219,253,674,656,399,731,715,42,59,707,505,44,875,19,255,452,1051,39,387,995,561,162,584,491,1055,87,357,631,251,629,978,1171,603,877,851,407
925,227,286,713,233,35,253,452,44,162,19,185,407,54,0,41,703,387,39,389,399,36,674,42,656,505,219,357,59,715,409,232,316,255,561,344,581,705,190,425,96
926,1114,0,1098,1077,1118,35,1081,731,973,1096,1021,978,1151,1117,656,1042,1055,631,1127,989,1134,877,42,635,663,535,1075,1047,561,1073,981,939,491,253,1159,1010,932,888,851,387
927,180,932,35,480,0,253,4,59,674,656,44,42,505,19,726,399,162,561,851,255,452,185,629,39,663,875,271,87,593,54,219,387,190,18,409,635,603,1055,491,407
928,257,35,253,87,211,715,255,59,162,39,18,0,219,189,166,603,405,37,387,535,33,23,246,126,168,42,190,132,389,262,122,44,877,570,188,152,62,631,399,274
929,674,35,635,0,399,253,656,505,629,59,44,452,255,631,19,42,663,603,561,703,387,653,851,162,731,39,534,852,535,593,407,648,18,87,737,1055,1077,692,686,305
930,162,35,253,581,674,731,877,0,718,42,19,656,399,452,505,44,583,685,499,629,758,653,59,255,387,654,703,561,752,407,54,39,535,851,185,357,631,705,668,612
931,35,674,253,399,233,323,0,42,19,656,44,505,162,255,581,59,387,39,452,185,87,18,54,990,629,981,561,407,653,491,535,37,357,603,631,305,166,851,703,126
932,35,674,253,147,399,19,42,255,44,656,505,0,59,39,387,162,185,18,87,452,561,54,126,166,629,99,409,535,37,219,357,168,491,603,180,407,305,323,117,128
933,409,35,99,718,778,253,316,401,19,399,44,0,162,255,674,344,42,452,505,389,387,666,656,59,561,39,219,233,87,185,357,629,18,117,703,535,54,423,407,323
934,778,786,278,35,733,0,255,253,656,674,505,44,399,703,42,387,629,452,718,59,740,162,804,653,686,39,185,877,19,745,535,407,603,731,726,37,491,851,593,409
935,35,674,87,399,253,448,656,0,59,505,44,42,19,39,255,387,452,18,629,785,162,469,561,185,535,54,491,603,409,407,357,869,631,605,703,126,37,635,663,851
936,383,35,409,389,44,219,117,253,387,255,399,505,39,162,19,674,59,21,535,407,87,147,180,561,656,126,115,54,629,491,42,216,251,357,14,271,414,99,97,0
937,35,0,42,44,656,59,39,253,357,674,399,505,54,603,19,452,703,387,18,87,255,162,128,877,238,185,629,407,491,535,37,80,653,126,561,323,166,305,631,612
938,253,162,35,407,389,115,42,452,44,19,399,513,157,0,505,674,255,213,387,583,59,656,39,357,18,185,510,532,491,895,581,561,54,323,653,233,409,612,535,305
939,886,0,674,35,895,253,180,896,907,399,631,1051,692,385,629,877,888,686,867,863,656,943,608,18,97,450,68,505,800,758,937,852,804,357,831,740,190,282,948,872
940,674,561,35,97,253,553,399,0,656,505,755,19,44,59,255,42,541,629,162,452,777,409,703,631,387,535,626,635,39,603,491,87,705,851,731,653,18,534,707,407
941,35,162,505,653,253,128,126,851,41,42,703,19,44,452,612,102,0,674,877,157,185,656,399,387,59,255,407,39,54,357,18,491,87,115,535,629,323,713,37,581
942,603,653,35,635,238,253,674,610,42,0,399,44,656,629,452,505,59,19,634,185,38,162,39,630,387,18,631,535,255,407,56,323,612,593,703,87,534,561,660,357
943,35,0,42,19,253,44,674,18,387,399,656,87,59,505,357,37,255,452,39,162,534,166,185,631,1055,128,407,491,41,189,54,168,804,629,535,126,23,561,305,653
944,35,674,253,399,19,42,656,0,255,44,59,505,1074,39,387,162,185,18,87,452,561,1085,54,166,126,629,1055,491,37,603,99,357,535,323,305,409,407,180,703,168
945,221,255,99,35,253,42,18,219,147,180,232,674,54,233,117,168,162,44,59,235,151,32,87,198,656,409,208,383,112,131,491,21,357,182,124,187,399,196,386,239
946,0,35,804,674,1010,656,253,873,701,399,42,981,864,799,505,44,872,59,19,255,899,629,851,452,387,877,1055,1077,703,852,631,357,653,491,18,561,731,777,535,534
947,398,507,35,399,253,387,389,42,674,425,19,431,190,452,232,62,494,491,255,44,59,505,162,126,98,349,219,561,535,39,388,170,414,401,383,96,656,235,500,392
948,35,59,491,674,399,253,42,44,656,0,19,505,255,387,39,18,87,452,162,185,357,629,561,54,407,535,166,126,37,603,409,99,534,1055,448,703,323,305,389,270
949,35,162,185,253,42,37,44,407,323,166,452,115,19,102,399,157,23,387,190,674,59,54,425,505,0,255,357,39,450,18,41,408,66,128,87,183,656,653,389,305
950,35,674,851,253,399,19,0,656,42,255,44,505,59,39,798,387,162,185,18,87,452,561,629,54,491,126,37,603,166,535,99,663,653,703,409,357,305,631,731,635
951,888,896,899,35,0,674,253,42,505,19,656,399,1077,255,44,873,851,491,1021,452,827,878,718,162,895,1010,535,409,804,914,59,731,877,942,612,629,973,686,864,653
952,117,233,182,35,914,253,19,162,219,44,399,39,185,674,0,21,227,255,59,452,18,180,656,387,505,409,42,561,54,126,389,87,41,147,271,190,115,407,535,305
953,368,35,399,255,19,339,42,59,182,535,407,505,185,253,387,117,18,674,401,658,99,409,219,87,39,162,448,216,607,316,54,656,357,534,44,0,21,68,311,323
954,253,35,42,399,44,255,162,19,232,99,0,128,674,39,387,59,505,235,238,18,185,98,452,656,97,357,36,65,87,407,37,204,166,54,491,126,323,389,115,535
955,561,166,35,878,0,895,253,674,656,1096,1033,42,44,399,505,19,782,255,59,452,162,952,387,18,535,629,39,409,851,491,603,357,703,932,87,731,877,407,270,635
956,1055,1077,0,35,656,674,505,253,399,44,42,59,1117,255,1098,491,1051,387,629,1076,19,18,1118,851,932,943,612,13,726,877,561,87,1010,852,635,1075,39,534,631,888
957,18,189,35,804,705,253,0,42,656,399,674,59,44,19,505,255,162,691,87,452,387,37,39,561,438,357,409,629,534,851,535,166,491,407,635,185,790,603,703,715
958,957,955,35,0,948,399,956,59,305,452,674,387,253,778,932,871,1010,877,1077,505,491,945,44,42,804,656,631,612,1007,978,973,596,852,561,635,188,875,942,255,629
959,253,35,804,13,0,399,42,674,656,162,255,19,59,44,18,505,39,561,166,87,631,387,452,409,629,271,357,126,535,491,851,1077,270,219,37,603,1055,189,407,235
960,253,35,534,631,0,674,399,42,707,827,19,656,873,62,505,44,162,255,826,59,204,452,387,39,561,629,703,796,851,18,535,603,653,491,87,185,323,409,357,232
961,253,35,616,399,1051,0,162,42,674,19,255,656,44,505,59,18,39,387,120,491,452,166,603,126,232,561,185,87,631,407,323,409,271,238,219,190,357,535,48,235
962,0,35,54,132,707,1010,674,253,42,685,656,44,981,399,19,59,505,185,452,255,939,653,162,717,629,387,357,18,37,1055,1077,39,535,631,491,851,877,561,305,703
963,35,674,166,253,399,42,19,44,255,656,0,59,505,39,387,162,18,185,87,452,54,561,357,37,99,126,535,629,305,491,603,407,323,168,409,128,180,41,653,663
964,1065,54,0,1051,1055,185,233,1047,44,853,656,1035,491,1075,1084,1054,674,1037,1117,939,1076,1103,581,940,1053,1069,703,162,1039,653,1124,535,1077,697,416,25,1094,561,977,1081
965,1036,0,1077,399,1055,44,943,656,253,1096,686,42,983,35,1010,59,726,1007,1076,1037,513,491,452,80,18,1098,932,166,674,877,1034,703,852,407,635,778,948,97,991,629
966,0,491,35,877,132,253,42,80,656,399,674,44,59,505,255,452,896,387,18,19,357,1055,162,1077,534,87,407,629,39,37,561,851,852,54,631,804,703,535,653,126
967,491,48,35,238,127,42,608,253,44,0,399,452,505,59,674,19,387,656,162,39,1093,185,357,18,255,407,1081,87,535,323,561,37,232,603,54,612,389,115,409,166
968,42,19,35,253,44,48,162,190,168,238,147,102,399,271,39,18,255,59,185,387,452,0,505,357,674,126,87,54,407,230,37,115,656,224,323,213,128,219,409,41
969,35,674,253,399,19,42,44,31,255,59,39,656,0,505,162,387,18,87,185,38,24,452,126,54,51,21,47,561,37,166,629,99,168,357,305,603,117,180,323,535
970,505,452,35,407,44,42,656,674,1096,0,59,253,399,19,357,491,87,162,39,535,387,255,18,185,653,629,612,54,561,409,448,305,686,513,323,1055,603,703,389,631
971,0,656,452,35,674,253,505,1098,42,399,44,59,407,1076,629,255,491,18,357,1077,1055,387,39,19,87,162,877,561,535,804,1019,703,631,635,612,305,653,851,1117,534
972,35,505,452,162,491,253,44,42,323,448,232,399,19,168,674,612,407,513,387,0,656,514,157,59,39,87,255,357,18,535,185,472,653,389,80,305,498,629,126,409
973,39,35,383,44,225,87,19,107,253,42,505,59,399,18,656,162,387,219,409,255,674,452,535,0,448,629,407,185,126,117,389,491,357,115,233,37,48,232,168,54
974,253,35,399,162,0,255,42,19,674,656,18,59,44,505,39,166,387,561,409,87,219,323,126,452,189,99,190,271,232,235,603,185,117,180,305,631,270,407,629,37
975,35,674,0,44,387,253,399,42,656,505,19,255,59,39,452,162,18,87,185,357,799,407,491,629,37,561,535,54,631,603,166,1055,305,323,409,703,126,1077,534,612
976,0,35,87,253,535,42,674,44,1055,128,656,399,505,612,19,59,452,162,102,132,180,255,387,514,39,18,185,407,357,629,54,561,491,646,653,703,122,552,126,37
977,674,35,132,826,0,830,253,656,399,505,59,44,42,255,629,19,452,387,851,631,561,703,162,635,39,663,535,603,1055,18,54,491,87,407,534,852,185,877,804,37
978,875,35,656,0,932,804,674,59,253,877,629,1055,852,603,948,44,726,255,878,19,826,867,505,846,635,888,869,895,387,946,851,416,18,715,943,703,452,956,718,871
979,129,35,19,253,126,117,387,87,39,268,399,452,131,44,389,132,168,115,42,219,162,656,18,357,409,674,21,185,37,98,128,232,491,255,305,407,251,505,54,213
980,35,255,674,253,399,19,42,0,44,59,656,183,505,129,39,387,162,18,185,895,87,452,99,629,54,535,561,357,407,126,166,491,219,37,851,305,211,168,409,603
981,35,399,39,253,674,42,44,37,409,19,162,0,189,505,255,59,115,387,656,235,271,452,18,87,185,227,54,407,357,129,389,561,491,233,219,305,126,535,166,316
982,1011,1008,0,35,1035,745,1010,452,513,48,253,162,851,127,1014,59,561,1138,1055,1006,674,942,42,505,685,1002,1017,945,1013,44,1121,891,990,612,1007,991,1077,1000,799,998
983,19,35,253,126,44,39,42,162,255,399,18,57,185,452,505,387,59,407,117,87,674,54,535,0,409,21,561,219,357,41,98,656,389,128,190,48,498,853,180,629
984,35,674,59,185,253,42,399,0,87,44,629,656,505,19,535,491,54,357,452,255,534,39,387,162,593,18,804,180,271,663,407,718,561,238,425,653,703,37,409,1010
985,35,387,674,253,399,44,42,0,19,656,505,255,59,39,826,162,799,452,853,18,185,847,87,491,357,629,407,535,54,166,603,561,703,323,409,851,126,305,868,99
986,629,35,603,168,705,656,253,674,553,646,505,399,44,0,42,68,59,19,606,452,593,387,561,39,162,703,255,653,78,18,87,635,726,535,623,491,409,631,407,185
987,162,37,35,235,182,253,42,316,44,19,399,185,39,90,452,18,674,0,255,54,387,505,59,87,115,581,656,357,233,126,166,305,102,41,117,407,535,389,180,219
988,19,255,35,535,253,715,44,42,674,0,399,878,505,408,452,758,656,39,387,162,59,18,126,407,357,87,185,54,629,561,99,491,219,323,703,409,653,37,631,851
989,475,35,452,440,407,305,253,357,44,42,270,59,399,323,387,162,631,469,491,674,41,87,505,408,66,166,513,37,19,656,448,321,262,274,126,653,64,128,327,389
990,320,35,132,103,399,39,0,339,32,629,18,452,59,401,315,357,182,407,656,211,19,305,14,87,42,409,387,37,180,235,216,383,54,151,535,268,162,505,674,852
991,873,35,827,674,0,851,703,656,871,877,505,631,42,253,387,737,44,19,872,887,888,878,535,701,663,219,561,853,705,868,731,1055,629,494,452,707,1073,235,932,859
992,707,35,674,253,19,0,703,656,561,44,185,653,452,715,42,357,603,705,646,535,785,409,505,731,631,162,648,553,697,701,59,399,804,54,676,39,629,513,255,407
993,35,399,674,253,42,0,19,656,705,255,505,59,44,387,39,162,87,18,185,561,269,452,491,409,629,603,166,37,407,268,99,126,534,357,535,305,54,219,631,703
994,35,253,42,674,44,59,452,18,561,0,87,399,505,656,19,357,491,629,535,162,39,255,387,534,603,631,407,448,635,271,185,409,54,37,147,653,102,581,703,593
995,35,19,44,674,253,42,166,399,39,387,255,505,59,0,656,162,18,185,452,87,126,357,407,251,54,37,535,491,409,561,629,305,323,128,603,99,41,117,389,219
996,534,35,0,399,674,42,253,491,656,505,189,19,255,44,452,87,629,39,653,59,387,18,943,635,603,561,535,710,516,593,513,1077,357,715,132,448,703,409,37,145
997,504,505,35,629,535,387,262,597,305,531,529,510,452,508,87,284,196,142,122,520,635,316,656,41,389,131,60,606,472,80,168,851,592,240,570,253,117,871,39,44
